1,50414	944,032
3,12914	944,291
4,74138	944,732
6,36387	945,405
7,97802	945,864
9,59335	945,966
11,2046	946,001
12,8152	946,003
14,4292	946,011
16,0416	946,048
17,6535	946,178
19,2638	946,584
20,8741	947,361
22,4869	947,792
24,1016	947,994
25,7134	948,069
27,3268	948,163
28,9409	948,518
30,5556	949,130
32,1677	949,744
33,7806	950,036
35,3945	950,081
37,0059	950,085
38,6181	950,306
40,2305	950,930
41,8443	951,701
43,4574	951,997
45,0693	952,111
46,6799	952,136
48,2912	952,246
49,9049	952,837
51,5168	953,519
53,1305	953,972
54,7429	954,102
56,3578	954,153
57,9709	954,164
59,5820	954,202
61,1940	954,486
62,8048	955,176
64,4160	955,881
66,0297	956,169
67,6419	956,277
69,2552	956,634
70,8684	957,391
72,4804	957,983
74,0925	958,209
75,7053	958,234
77,3198	958,254
78,9346	958,324
80,5475	958,636
82,1639	959,193
83,7777	959,946
85,3919	960,211
87,0036	960,280
88,6135	960,305
90,2229	960,468
91,8333	960,990
93,4437	961,661
95,0567	962,169
96,6688	962,286
98,2826	962,318
99,8943	962,339
101,509	962,547
103,121	963,047
104,733	963,683
106,344	964,199
107,958	964,344
109,570	964,393
111,186	964,583
112,799	965,046
114,412	965,734
116,024	966,172
117,635	966,362
119,247	966,395
120,862	966,440
122,474	966,546
124,088	966,886
125,702	967,390
127,316	967,992
128,930	968,243
130,545	968,396
132,159	968,439
133,771	968,459
135,386	968,527
136,999	968,714
138,616	968,990
140,229	969,253
141,843	969,796
143,456	970,136
145,069	970,340
146,681	970,430
148,291	NaN
149,795	NaN
151,297	970,483
152,911	NaN
154,413	970,500
156,028	NaN
157,528	970,500
159,146	NaN
160,647	970,622
162,262	NaN
163,767	970,932
165,388	NaN
166,891	971,475
168,504	NaN
170,006	971,909
171,622	NaN
173,125	972,244
174,741	NaN
176,241	972,415
177,857	NaN
179,359	972,493
180,977	NaN
182,477	972,540
184,093	NaN
185,595	972,603
187,210	NaN
188,712	972,707
190,331	NaN
191,834	972,934
193,449	NaN
194,952	973,087
196,564	NaN
198,065	973,333
199,682	NaN
201,183	973,621
202,797	NaN
204,300	973,882
205,915	NaN
207,416	974,041
209,030	NaN
210,532	974,182
212,146	NaN
213,647	974,384
215,263	NaN
216,764	974,435
218,379	NaN
219,881	974,462
221,495	NaN
222,996	974,535
224,611	NaN
226,113	974,535
227,726	NaN
229,226	974,549
230,841	NaN
232,343	974,545
233,960	NaN
235,461	974,547
237,075	NaN
238,577	974,560
240,194	NaN
241,694	974,574
243,309	NaN
244,810	974,592
246,421	NaN
247,923	974,570
249,542	NaN
251,044	974,572
252,658	NaN
254,160	974,576
255,776	NaN
257,277	974,580
258,892	NaN
260,395	974,598
262,008	NaN
263,511	974,588
265,122	NaN
266,623	974,592
268,237	NaN
269,737	974,602
271,354	NaN
272,856	974,602
274,473	NaN
275,976	974,639
277,590	NaN
279,091	974,633
280,704	NaN
282,206	974,641
283,821	NaN
285,323	974,690
286,943	NaN
288,446	974,698
290,059	NaN
291,563	974,684
293,176	NaN
294,678	974,692
296,294	NaN
297,796	974,709
299,411	NaN
300,915	974,723
302,531	NaN
304,031	974,747
305,647	NaN
307,149	974,739
308,764	NaN
310,266	974,770
311,878	NaN
313,379	974,782
314,994	NaN
316,498	974,786
318,112	NaN
319,616	974,798
321,230	NaN
322,733	974,788
324,348	NaN
325,848	974,851
327,464	NaN
328,966	974,813
330,579	NaN
332,082	974,890
333,696	NaN
335,198	974,874
336,809	NaN
338,311	974,870
339,930	NaN
341,430	974,880
343,046	NaN
344,546	974,882
346,162	NaN
347,663	974,884
349,279	NaN
350,781	974,923
352,396	NaN
353,898	974,913
355,515	NaN
357,017	974,896
358,634	NaN
360,137	974,917
361,751	NaN
363,252	974,970
364,862	NaN
366,363	974,955
367,980	NaN
369,484	974,957
371,097	NaN
372,600	974,933
374,216	NaN
375,716	974,976
377,330	NaN
378,832	974,972
380,446	NaN
381,949	974,990
383,563	NaN
385,065	975,017
386,678	NaN
388,181	975,021
389,797	NaN
391,299	974,988
392,915	NaN
394,415	974,974
396,030	NaN
397,530	975,031
399,146	NaN
400,647	975,013
402,262	NaN
403,765	975,025
405,379	NaN
406,882	975,033
408,495	NaN
409,996	975,008
411,612	NaN
413,113	975,080
414,727	NaN
416,227	975,011
417,841	NaN
419,341	975,002
420,957	NaN
422,459	975,039
424,071	NaN
425,572	975,017
427,187	NaN
428,688	975,023
430,305	NaN
431,806	975,094
433,420	NaN
434,921	975,037
436,536	NaN
438,038	974,996
439,653	NaN
441,156	974,990
442,771	NaN
444,271	975,045
445,889	NaN
447,389	975,037
449,004	NaN
450,507	975,049
452,123	NaN
453,624	974,974
455,240	NaN
456,741	974,994
458,356	NaN
459,857	975,041
461,470	NaN
462,971	975,043
464,585	NaN
466,088	975,039
467,700	NaN
469,202	975,051
470,819	NaN
472,322	975,043
473,935	NaN
475,436	975,108
477,050	NaN
478,552	975,015
480,164	NaN
481,665	975,060
483,281	NaN
484,782	975,104
486,396	NaN
487,897	975,143
489,510	NaN
491,013	975,108
492,626	NaN
494,129	975,094
495,744	NaN
497,247	975,094
498,859	NaN
500,361	975,080
501,976	NaN
503,478	975,172
505,091	NaN
506,593	975,157
508,210	NaN
509,711	975,086
511,328	NaN
512,830	975,176
514,446	NaN
515,947	975,145
517,564	NaN
519,065	975,131
520,680	NaN
522,181	975,184
523,798	NaN
525,299	975,141
526,916	NaN
528,419	975,159
530,037	NaN
531,538	975,174
533,153	NaN
534,656	975,178
536,270	NaN
537,771	975,180
539,386	NaN
540,886	975,166
542,502	NaN
544,005	975,223
545,620	NaN
547,121	975,182
548,735	NaN
550,237	975,231
551,853	NaN
553,355	975,235
554,970	NaN
556,473	975,221
558,090	NaN
559,591	975,290
561,206	NaN
562,709	975,276
564,323	NaN
565,826	975,321
567,439	NaN
568,941	975,331
570,558	NaN
572,060	975,300
573,676	NaN
575,181	975,321
576,793	NaN
578,296	975,415
579,909	NaN
581,411	975,410
583,025	NaN
584,528	975,378
586,143	NaN
587,643	975,421
589,256	NaN
590,758	975,402
592,372	NaN
593,875	975,472
595,490	NaN
596,992	975,506
598,606	NaN
600,107	975,468
601,725	NaN
603,227	975,582
604,841	NaN
606,343	975,529
607,957	NaN
609,458	975,572
611,073	NaN
612,575	975,645
614,190	NaN
615,696	975,568
617,310	NaN
618,812	975,545
620,428	NaN
621,930	975,627
623,543	NaN
625,045	975,645
626,660	NaN
628,162	975,694
629,774	NaN
631,276	975,723
632,890	NaN
634,392	975,704
636,004	NaN
637,505	975,763
639,118	NaN
640,620	975,772
642,236	NaN
643,737	975,735
645,352	NaN
646,852	975,790
648,467	NaN
649,969	975,780
651,584	NaN
653,085	975,821
654,701	NaN
656,201	975,755
657,819	NaN
659,320	975,831
660,938	NaN
662,439	975,880
664,053	NaN
665,555	975,876
667,169	NaN
668,671	975,855
670,287	NaN
671,787	975,886
673,403	NaN
674,905	975,863
676,521	NaN
678,023	975,923
679,637	NaN
681,139	975,965
682,754	NaN
684,256	975,994
685,872	NaN
687,376	975,923
688,990	NaN
690,490	975,984
692,104	NaN
693,605	976,012
695,221	NaN
696,725	976,006
698,339	NaN
699,843	975,963
701,457	NaN
702,959	976,043
704,573	NaN
706,077	976,008
707,692	NaN
709,193	976,029
710,807	NaN
712,309	976,094
713,923	NaN
715,426	976,071
717,041	NaN
718,542	976,165
720,158	NaN
721,660	976,155
723,274	NaN
724,775	976,202
726,388	NaN
727,890	976,163
729,506	NaN
731,007	976,202
732,622	NaN
734,125	976,204
735,740	NaN
737,244	976,202
738,858	NaN
740,360	976,239
741,976	NaN
743,478	976,196
745,091	NaN
746,593	976,202
748,210	NaN
749,711	976,220
751,327	NaN
752,829	934,314
754,441	NaN
755,943	934,227
757,558	NaN
759,061	934,280
760,673	NaN
762,174	934,253
763,792	NaN
765,293	934,188
766,907	NaN
768,411	934,206
770,024	NaN
771,526	934,255
773,141	NaN
774,643	934,304
776,261	NaN
777,764	934,251
779,379	NaN
780,882	934,257
782,498	NaN
784,000	934,718
785,615	NaN
787,117	935,610
788,734	NaN
790,234	935,810
791,849	NaN
793,352	936,083
794,965	NaN
796,467	937,191
798,080	NaN
799,583	937,799
801,199	NaN
802,702	937,828
804,322	NaN
805,823	937,938
807,435	NaN
808,938	938,874
810,556	NaN
812,057	939,790
813,673	NaN
815,175	940,021
816,790	NaN
818,292	940,916
819,906	NaN
821,409	941,808
823,025	NaN
824,526	941,924
826,140	NaN
827,642	942,228
829,255	NaN
830,756	943,387
832,373	NaN
833,876	943,922
835,488	NaN
836,990	944,024
838,605	NaN
840,106	944,877
841,721	NaN
843,224	945,850
844,841	NaN
846,341	946,003
847,958	NaN
849,459	946,005
851,071	NaN
852,572	946,125
854,184	NaN
855,687	947,172
857,300	NaN
858,803	947,965
860,416	NaN
861,917	948,106
863,533	NaN
865,036	948,837
866,648	NaN
868,151	949,906
869,764	NaN
871,266	950,089
872,882	NaN
874,384	950,312
876,000	NaN
877,501	951,499
879,116	NaN
880,619	952,068
882,233	NaN
883,739	952,146
885,353	NaN
886,857	952,664
888,470	NaN
889,972	953,715
891,587	NaN
893,089	954,143
894,704	NaN
896,206	954,178
897,822	NaN
899,324	954,492
900,940	NaN
902,442	955,575
904,054	NaN
905,557	956,145
907,171	NaN
908,672	956,418
910,283	NaN
911,785	957,481
913,397	NaN
914,897	958,175
916,509	NaN
918,010	958,248
919,627	NaN
921,129	958,428
922,745	NaN
924,245	959,372
925,859	NaN
927,361	960,205
928,980	NaN
930,482	960,286
932,096	NaN
933,598	960,549
935,212	NaN
936,715	961,635
938,330	NaN
939,832	962,263
941,446	NaN
942,949	962,324
944,567	NaN
946,069	962,449
947,684	NaN
949,188	963,220
950,803	NaN
952,306	964,157
953,920	NaN
955,421	964,369
957,038	NaN
958,539	964,634
960,153	NaN
961,657	965,668
963,269	NaN
964,774	966,309
966,389	NaN
967,892	966,435
969,506	NaN
971,007	966,788
972,619	NaN
974,121	967,831
975,736	NaN
977,238	968,410
978,854	NaN
980,356	968,480
981,972	NaN
983,473	969,061
985,088	NaN
986,589	970,094
988,203	NaN
989,704	970,457
991,319	NaN
992,821	970,481
994,437	NaN
995,940	970,559
997,556	NaN
999,059	971,318
1000,68	NaN
1002,18	972,246
1003,79	NaN
1005,29	972,495
1006,91	NaN
1008,41	972,891
1010,08	973,452
1011,70	NaN
1013,20	974,378
1014,81	NaN
1016,31	974,560
1017,92	NaN
1019,42	974,615
1021,03	NaN
1022,53	975,315
1024,15	NaN
1025,65	976,249
1027,26	NaN
1028,77	976,608
1030,38	NaN
1031,88	976,628
1033,50	NaN
1035,00	977,053
1036,62	NaN
1038,12	978,097
1039,73	NaN
1041,24	978,583
1042,85	NaN
1044,35	978,658
1045,96	NaN
1047,46	978,703
1049,08	NaN
1050,58	979,268
1052,19	NaN
1053,69	980,360
1055,31	NaN
1056,81	980,666
1058,42	NaN
1059,92	980,788
1061,54	NaN
1063,04	981,452
1064,65	NaN
1066,15	982,443
1067,77	NaN
1069,27	982,721
1070,88	NaN
1072,38	982,794
1074,00	NaN
1075,50	983,322
1077,11	NaN
1078,62	984,361
1080,23	NaN
1081,74	984,759
1083,35	NaN
1084,85	984,789
1086,47	NaN
1087,97	985,061
1089,58	NaN
1091,08	985,967
1092,70	NaN
1094,20	986,656
1095,82	NaN
1097,32	986,803
1098,93	NaN
1100,43	986,832
1102,04	NaN
