1295,45	1469,84
1297,06	1470,15
1298,67	1470,27
1300,27	1471,98
1301,89	1472,37
1303,49	1472,20
1305,11	1472,13
1306,72	1473,25
1308,32	1472,57
1309,93	1474,41
1311,54	1474,16
1313,16	1474,21
1314,76	1474,38
1316,37	1476,20
1317,98	1475,31
1319,59	1474,82
1321,20	1475,99
1322,81	1476,42
1324,42	1476,82
1326,03	1476,46
1327,64	1476,67
1329,25	1478,54
1330,86	1478,63
1332,47	1478,42
1334,08	1478,48
1335,69	1478,12
1337,30	1478,83
1338,91	1479,85
1340,52	1480,47
1342,13	1480,32
1343,73	1480,05
1345,34	1480,52
1346,95	1481,39
1348,56	1482,28
1350,17	1480,96
1351,78	1481,34
1353,39	1482,43
1355,00	1482,58
1356,61	1482,74
1358,22	1482,50
1359,83	1482,55
1361,44	1483,45
1363,05	1484,55
1364,66	1484,61
1366,27	1484,35
1367,88	1484,67
1369,49	1485,51
1371,10	1485,63
1372,71	1485,00
1374,32	1484,80
1375,93	1484,98
1377,54	1485,02
1379,14	1485,72
1380,75	1486,50
1382,36	1486,65
1383,97	1486,57
1385,58	1486,78
1387,19	1486,89
1388,81	1488,33
1390,42	1488,74
1392,02	1488,64
1393,63	1488,30
1395,24	1488,83
1396,85	1490,63
1398,46	1489,32
1400,08	1488,92
1401,69	1489,13
1403,30	1490,71
1404,91	1491,07
1406,52	1489,83
1408,13	1490,30
1409,74	1491,23
1411,35	1490,78
1412,96	1490,24
1414,57	1490,92
1416,18	1491,11
1417,79	1491,92
1419,40	1490,49
1421,01	1490,99
1422,62	1492,36
1424,23	1491,77
1425,84	1490,79
1427,45	1490,79
1429,06	1491,22
1430,67	1492,16
1432,28	1491,86
1433,89	1491,40
1435,50	1492,79
1437,11	1492,86
1438,72	1491,81
1440,33	1492,06
1441,94	1492,76
1443,55	1492,86
1445,16	1492,76
1446,77	1492,65
1448,38	1492,87
1449,99	1493,86
1451,60	1492,82
1453,21	1492,68
1454,82	1492,74
1456,43	1492,95
1458,04	1492,97
1459,65	1492,76
1461,26	1493,09
1462,87	1493,34
1464,48	1493,58
1466,09	1493,06
1467,71	1492,89
1469,31	1494,50
1470,92	1494,88
1472,53	1492,92
1474,14	1493,36
1475,75	1494,49
1477,36	1493,14
1478,97	1492,76
1480,58	1493,42
1482,19	1493,71
1483,80	1492,78
1485,41	1492,74
1487,02	1493,31
1488,63	1494,37
1490,24	1493,08
1491,85	1492,81
1493,46	1494,26
1495,07	1494,78
1496,68	1493,03
1498,29	1492,87
1499,90	1493,46
1501,51	1493,79
1503,12	1493,02
1504,73	1492,83
1506,34	1492,81
1507,95	1480,98
1509,56	1464,94
1511,16	1449,01
1512,77	1421,52
1514,38	1366,29
1515,99	1336,36
1517,60	1313,92
1519,21	1301,28
1520,82	1292,87
1522,43	1286,37
1524,04	1280,53
1525,65	1274,90
1527,26	1271,01
1528,86	1267,42
1530,47	1264,11
1532,08	1260,35
1533,69	1257,54
1535,30	1255,17
1536,91	1252,16
1538,52	1249,90
1540,13	1247,87
1541,74	1245,83
1543,35	1243,62
1544,96	1241,80
1546,57	1239,90
1548,18	1239,07
1549,79	1237,67
1551,40	1236,20
1553,01	1235,61
1554,62	1234,20
