1,50202	999,026
3,11571	999,487
4,72643	1000,48
6,33921	1001,06
7,94883	1001,48
9,55906	1002,62
11,1698	1003,10
12,7782	1003,26
14,3913	1003,98
16,0014	1004,82
17,6109	1005,31
19,2223	1005,99
20,8316	1006,77
22,4417	1007,19
24,0558	1007,38
25,6665	1008,11
27,2768	1008,89
28,8864	1009,22
30,4969	1009,44
32,1051	1010,06
33,7138	1010,75
35,3242	1011,13
36,9324	1011,28
38,5403	1011,29
40,1484	1011,37
41,7580	1011,75
43,3679	1012,35
44,9764	1012,81
46,5856	1013,18
48,1976	1013,33
49,8079	1013,58
51,4153	1013,89
53,0250	1014,49
54,6350	1014,97
56,2474	1015,26
57,8577	1015,34
59,4654	1015,43
61,0732	1015,55
62,6822	1015,84
64,2925	1016,19
65,9028	1016,64
67,5104	1016,88
69,1191	1017,21
70,7285	1017,27
72,3373	1017,38
73,9484	1017,44
75,5588	1017,48
77,1687	1017,59
78,7791	1017,80
80,3863	1018,04
81,9989	1018,16
83,6080	1018,47
85,2162	1018,77
86,8258	1018,95
88,4374	1019,16
90,0470	1019,29
91,6560	1019,32
93,2652	1019,37
94,8757	1019,41
96,4837	1019,46
98,0939	1019,44
99,7026	1019,46
101,312	1019,51
102,923	1019,54
104,533	1019,61
106,145	1019,72
107,753	1019,73
109,363	1019,84
110,970	1019,97
112,579	1020,10
114,190	1020,27
115,799	1020,42
117,409	1020,58
119,017	1020,68
120,628	1020,77
122,237	1020,88
123,845	1021,05
125,455	1021,13
127,063	1021,17
128,673	1021,17
130,281	1021,29
131,891	1021,33
133,502	1021,37
135,111	1021,40
136,720	1021,43
138,329	1021,47
139,940	1021,49
141,549	1021,55
143,159	1021,57
144,768	1021,60
146,379	1021,66
147,991	1021,68
149,599	1021,70
151,208	1021,74
152,817	1021,82
154,426	1021,83
156,035	1021,93
157,645	1021,91
159,254	1021,95
160,864	1021,97
162,473	1022,08
164,081	1022,07
165,692	1022,11
167,303	1022,29
168,912	1022,35
170,525	1022,27
172,135	1022,44
173,744	1022,45
175,353	1022,52
176,961	1022,52
178,571	1022,49
180,181	1022,53
181,792	1022,60
183,400	1022,62
185,009	1022,64
186,618	1022,66
188,226	1022,71
189,835	1022,80
191,443	1022,74
193,052	1022,85
194,662	1022,87
196,271	1022,93
197,879	1022,89
199,486	1022,95
201,095	1022,93
202,705	1023,00
204,317	1023,04
205,927	1023,04
207,536	1022,98
209,145	1022,96
210,756	1023,07
212,365	1023,04
213,976	1023,03
215,587	1023,08
217,198	1023,10
218,807	1023,15
220,415	1023,18
222,025	1023,16
223,634	1023,18
225,243	1023,20
226,852	1023,17
228,461	1023,20
230,071	1023,15
231,682	1023,17
233,293	1023,16
234,901	1023,19
236,512	1023,22
238,122	1023,20
239,729	1023,24
241,339	1023,21
242,951	1023,26
244,560	1023,22
246,170	1023,28
247,780	1023,25
249,390	1023,27
250,998	1023,27
252,607	1023,29
254,215	1023,33
255,825	1023,28
257,435	1023,26
259,045	1023,33
260,656	1023,28
262,264	1023,24
263,873	1023,18
265,482	1023,19
267,092	1023,17
268,700	1023,22
270,309	1023,26
271,919	1023,19
273,529	1023,25
275,138	1023,25
276,747	1023,26
278,356	1023,26
279,967	1023,24
281,574	1023,26
283,184	1023,26
284,794	1023,27
286,404	1023,29
288,015	1023,28
289,625	1023,26
291,234	1023,32
292,846	1023,31
294,456	1023,33
296,065	1023,27
297,673	1023,33
299,282	1023,30
300,891	1023,31
302,501	1023,33
304,111	1023,37
305,721	1023,31
307,331	1023,33
308,940	1023,37
310,549	1023,36
312,160	1023,35
313,771	1023,35
315,379	1023,39
316,989	1023,39
318,598	1023,36
320,207	1023,39
321,815	1023,38
323,425	1023,37
325,036	1023,37
326,646	1023,40
328,257	1023,39
329,868	1023,40
331,478	1023,40
333,087	1023,39
334,696	1023,40
336,304	1023,38
337,913	1023,40
339,524	1023,39
341,134	1023,40
342,743	1023,40
344,355	1023,40
345,964	1023,44
347,574	1023,41
349,182	1023,43
350,792	1023,38
352,400	1023,42
354,010	1023,43
355,621	1023,44
357,233	1023,45
358,842	1023,43
360,451	1023,44
362,062	1023,45
363,676	1023,42
365,287	934,555
366,898	933,717
368,507	933,798
370,117	933,794
371,726	933,806
373,335	933,810
374,944	933,800
376,555	933,843
378,165	933,859
379,774	933,814
381,385	933,827
382,996	933,784
384,608	933,780
386,217	933,802
387,825	933,843
389,438	933,821
391,048	933,802
392,660	933,821
394,268	933,829
395,877	933,798
397,486	933,859
399,096	933,825
400,706	934,384
402,317	935,816
403,926	935,951
405,535	936,805
407,145	937,701
408,756	937,834
410,365	938,070
411,975	939,074
413,585	939,815
415,195	940,455
416,806	941,529
418,416	941,910
420,025	942,283
421,635	943,318
423,245	943,907
424,852	944,289
426,462	945,331
428,071	945,944
429,680	946,007
431,290	946,229
432,897	947,190
434,507	947,961
436,119	948,300
437,730	949,326
439,340	949,991
440,949	950,334
442,556	951,246
444,167	952,046
445,776	952,256
447,386	953,058
448,994	953,947
450,603	954,188
452,216	954,439
453,827	955,400
455,437	956,169
457,046	956,708
458,654	957,718
460,262	958,222
461,871	958,415
463,482	959,333
465,091	960,154
466,701	960,376
468,310	960,980
469,921	961,943
471,533	962,280
473,142	962,477
474,752	963,202
476,359	964,099
477,969	964,465
479,577	965,179
481,188	966,019
482,798	966,425
484,409	966,793
486,020	967,896
487,629	968,359
489,239	968,645
490,849	969,614
492,457	970,289
494,067	970,493
495,675	970,647
497,286	971,293
498,897	972,228
500,507	972,644
502,116	973,399
503,723	974,243
505,333	974,547
506,943	974,780
508,554	975,541
510,163	976,396
511,772	976,630
513,380	977,100
514,990	977,985
516,599	978,544
518,210	978,658
519,821	978,993
521,430	979,848
523,040	980,540
524,652	980,866
526,262	981,427
527,871	982,321
529,480	982,692
531,091	982,984
532,703	983,818
534,311	984,600
535,921	984,793
537,532	985,122
539,144	986,007
540,755	986,640
542,365	986,803
543,976	987,023
545,585	987,695
547,195	988,556
548,804	988,931
550,413	989,578
552,021	990,367
553,632	990,788
555,243	990,990
556,852	991,516
558,460	992,346
560,071	992,848
561,681	993,064
563,290	993,785
564,902	994,503
566,512	994,907
568,120	994,994
569,732	995,166
571,340	995,998
572,948	996,716
574,558	997,004
576,167	997,426
577,778	998,285
579,386	998,848
580,996	999,091
582,605	999,467
584,214	1000,29
585,823	1000,88
587,433	1001,12
589,044	1001,55
590,652	1002,33
592,263	1002,94
593,872	1003,10
595,480	1003,19
597,090	1003,57
598,699	1004,39
600,306	1004,98
601,916	1005,34
603,524	1005,91
605,134	1006,71
606,745	1007,12
608,356	1007,25
609,964	1007,62
611,573	1008,36
613,183	1009,04
614,795	1009,28
616,403	1009,64
618,013	1010,31
619,624	1010,95
621,233	1011,24
622,844	1011,30
624,452	1011,40
626,061	1011,87
627,672	1012,73
629,281	1013,19
630,892	1013,41
632,502	1013,82
634,112	1014,63
635,720	1015,19
637,331	1015,40
638,940	1015,70
640,550	1016,40
642,159	1017,08
643,771	1017,35
645,380	1017,52
646,988	1018,01
648,596	1018,70
650,204	1019,21
651,813	1019,42
653,421	1019,50
655,031	1019,90
656,640	1020,62
658,251	1021,24
659,861	1021,55
661,469	1021,92
663,077	1022,72
664,689	1023,24
666,298	1023,50
667,905	1023,61
669,516	1024,00
671,125	1024,73
672,736	1025,38
674,346	1025,53
675,956	1025,77
677,564	1026,34
679,171	1026,97
680,781	1027,44
682,391	1027,59
684,000	1027,71
685,611	1028,04
687,221	1028,74
688,828	1029,33
690,438	1029,62
692,049	1029,89
693,659	1030,49
695,268	1031,12
696,877	1031,58
698,488	1031,70
700,096	1032,02
701,705	1032,69
703,317	1033,29
704,927	1033,67
706,538	1033,83
708,148	1034,18
709,757	1034,86
711,365	1035,47
712,976	1035,67
714,585	1035,78
716,195	1035,87
717,805	1036,17
719,414	1036,90
721,025	1037,44
722,635	1037,83
724,245	1038,10
725,855	1038,71
727,465	1039,35
729,076	1039,70
730,685	1039,84
732,297	1040,00
733,906	1040,41
735,516	1041,03
737,126	1041,60
738,737	1041,87
740,345	1042,02
741,958	1042,43
743,568	1043,10
745,177	1043,56
746,789	1043,86
748,399	1043,92
750,009	1044,01
751,620	1044,22
753,231	1044,92
