1,50200	997,655
3,11447	1000,89
4,72550	1003,10
6,33553	1005,23
7,94555	1007,21
9,55624	1009,49
11,1657	1011,29
12,7751	1012,66
14,3866	1014,76
15,9976	1016,01
17,6089	1017,57
19,2192	1019,33
20,8283	1020,15
22,4383	1021,65
24,0476	1023,14
25,6563	1023,94
27,2677	1025,42
28,8749	1026,56
30,4842	1027,60
32,0940	1028,46
33,7034	1029,62
35,3130	1030,91
36,9224	1031,75
38,5336	1032,95
40,1456	1033,84
41,7565	1035,14
43,3655	1035,75
44,9754	1035,98
46,5857	1037,25
48,1963	1038,07
49,8070	1039,12
51,4175	1039,87
53,0284	1040,39
54,6376	1041,55
56,2508	1042,00
57,8615	1042,66
59,4719	1043,78
61,0816	1044,00
62,6882	1044,79
64,2979	1045,71
65,9079	1046,09
67,5174	1046,80
69,1273	1047,94
70,7429	1048,08
72,3607	1049,28
73,9782	1050,04
75,5939	1050,08
77,2126	1050,99
78,8283	1052,04
80,4429	1052,10
82,0617	1052,46
83,6800	1053,76
85,2962	1054,12
86,9134	1054,48
88,5310	1055,76
90,1458	1056,17
91,7600	1056,25
93,3786	1057,32
94,9981	1058,17
96,6160	1058,26
98,2356	1058,84
99,8517	1060,04
101,468	1060,26
103,078	1060,26
104,696	1060,46
106,315	1061,36
107,926	1062,14
109,546	1062,30
111,163	1062,41
112,778	1062,98
114,391	1064,03
116,012	1064,32
117,631	1064,36
119,246	1064,70
120,867	1065,46
122,480	1066,16
124,096	1066,34
125,709	1066,38
127,327	1066,48
128,944	1066,86
130,562	1067,44
132,179	1068,12
133,794	1068,35
135,408	1068,40
137,024	1068,42
138,641	1068,43
140,262	1068,49
141,880	1068,64
143,498	1069,14
145,117	1069,71
146,731	1070,15
148,344	1070,39
149,966	1070,46
151,584	1070,49
153,199	1070,66
154,817	1071,02
156,435	1071,50
158,051	1071,90
159,664	1072,11
161,278	1072,36
162,896	1072,46
164,514	1072,48
166,137	1072,50
167,752	1072,51
169,368	1072,52
170,986	1072,57
172,604	1072,68
174,222	1072,75
175,839	1072,94
177,453	1073,29
179,071	1073,57
180,686	1073,76
182,302	1074,00
183,917	1074,21
185,532	1074,34
187,146	1074,43
188,760	1074,47
190,374	1074,52
191,988	1074,53
193,603	1074,52
195,220	1074,53
196,836	1074,54
198,454	1074,55
200,070	1074,54
201,684	1074,56
203,299	1074,59
204,916	1074,62
206,535	1074,63
208,150	1074,70
209,766	1074,76
211,383	1074,82
213,000	1074,97
214,618	1075,07
216,235	1075,31
217,851	1075,47
219,467	934,137
221,083	933,984
222,702	933,994
224,320	934,033
225,939	933,969
227,558	934,006
229,176	933,978
230,791	933,953
232,409	933,959
234,025	933,976
235,643	934,010
237,262	934,023
238,881	933,980
240,502	933,949
242,119	934,308
243,736	934,804
245,352	936,936
246,970	937,852
248,589	939,858
250,205	941,892
251,824	943,524
253,443	944,960
255,058	946,005
256,676	947,996
258,292	949,826
259,906	951,160
261,521	952,354
263,139	954,162
264,755	956,059
266,368	957,924
267,981	958,813
269,599	960,307
271,216	962,310
272,833	963,353
274,450	964,767
276,069	966,446
277,685	968,400
279,304	970,043
280,918	970,522
282,533	972,505
284,148	974,482
285,764	975,241
287,383	976,600
288,998	978,565
290,618	978,867
292,238	980,697
293,856	982,543
295,473	983,214
297,089	984,767
298,704	986,579
300,317	986,872
301,931	988,833
303,549	990,518
305,180	991,045
306,800	992,899
308,414	994,313
310,029	994,972
311,643	996,435
313,263	997,216
314,883	999,034
316,501	1000,23
318,118	1001,13
319,734	1003,02
321,349	1003,18
322,966	1004,99
324,585	1006,03
326,206	1007,23
327,821	1008,45
329,439	1009,29
331,053	1011,07
332,669	1011,29
334,288	1012,64
335,902	1013,39
337,522	1015,19
339,139	1015,58
340,759	1017,36
342,377	1017,88
343,994	1019,45
345,612	1019,64
347,234	1021,42
348,855	1022,38
350,471	1023,53
352,082	1024,32
353,698	1025,56
355,311	1026,59
356,925	1027,61
358,542	1028,12
360,154	1029,63
361,768	1030,45
363,382	1031,69
365,000	1032,48
366,621	1033,75
368,236	1034,65
369,852	1035,77
371,471	1035,92
373,083	1037,68
374,701	1038,37
376,320	1039,82
377,938	1040,05
379,556	1041,77
381,173	1042,05
382,789	1043,72
384,407	1043,94
386,027	1044,80
387,645	1045,96
389,255	1046,84
390,875	1048,01
392,493	1048,43
394,110	1050,01
395,726	1050,25
397,341	1051,85
398,961	1052,10
400,576	1053,02
402,194	1054,13
403,812	1055,14
408,665	1058,11
421,601	1057,86
423,221	1062,15
424,840	1064,32
426,458	1066,27
428,076	1066,87
429,693	1068,39
431,311	1068,45
432,925	1069,89
434,543	1070,50
436,161	1071,78
437,781	1072,50
439,403	1072,78
441,018	1074,35
442,631	1074,55
444,249	1075,33
445,865	1076,54
447,486	1076,58
449,104	1076,69
450,719	1078,16
452,338	1078,63
453,957	1079,12
455,570	1080,53
457,181	1080,81
458,798	1082,28
460,419	1082,69
462,040	1082,79
463,656	1084,11
465,278	1084,73
466,897	1084,81
468,513	1086,11
470,136	1086,81
471,755	1087,80
473,373	1088,79
474,989	1088,85
476,604	1089,82
478,221	1090,81
479,835	1090,86
481,454	1091,33
483,071	1092,75
484,687	1092,90
486,301	1093,16
487,917	1094,58
489,531	1094,94
491,145	1095,40
