#"+EI TIC Scan Aro_1.D "
#Point,X(Minutes),Y(Counts)
297,4.609,0.0837408985830883
298,4.612,0.0794162512384217
299,4.616,0.119517526616239
300,4.619,0.0971079903756939
301,4.623,0.0778436522039976
302,4.626,0.0975011401343
303,4.629,0.102612086996179
304,4.633,0.0971079903756939
305,4.636,0.0782368019626036
306,4.640,0.0762710531695734
307,4.643,0.0963216908584818
308,4.647,0.0746984541351492
309,4.650,0.0786299517212097
310,4.653,0.0868860966519367
311,4.657,0.0581861642736951
312,4.660,0.081382000031452
313,4.664,0.0880655459277548
314,4.667,0.0770573526867855
315,4.671,0.0750916038937552
316,4.674,0.073125855100725
317,4.677,0.0609382125839375
318,4.681,0.126987372029754
319,4.684,0.110868231926906
320,4.688,0.175344792338298
321,4.691,0.188318734372297
322,4.695,0.202078975923509
323,4.698,0.18006258944157
324,4.701,0.208762521819812
325,4.705,0.157259903442419
326,4.708,0.165909198131752
327,4.712,0.122662724685087
328,4.715,0.0849203478589064
329,4.719,0.0833477488244822
330,4.722,0.128953120822784
331,4.725,0.162764000062904
332,4.729,0.334963594332353
333,4.732,0.735583198351916
334,4.736,1.8328641746214
335,4.739,4.29162276494362
336,4.743,8.99880482473384
337,4.746,17.7778389344069
338,4.749,32.266193838557
339,4.753,51.2608312758496
340,4.756,71.0185723945965
341,4.760,89.4081523533945
342,4.763,98.5720800767428
343,4.767,100
344,4.770,90.0206796773027
345,4.773,73.3051313906493
346,4.777,53.9094811995785
347,4.780,35.8587963326991
348,4.784,22.0777178442812
349,4.787,13.0734089229269
350,4.791,7.10578873704572
351,4.794,3.71329947003413
352,4.797,1.8006258944157
353,4.801,0.936875874758213
354,4.804,0.506770038843196
355,4.808,0.369953922848291
356,4.811,0.27756372957587
357,4.815,0.203651574957933
358,4.818,0.193822830992782
359,4.821,0.204831024233751
360,4.825,0.208762521819812
361,4.828,0.148610608753086
362,4.832,0.196574879303024
363,4.835,0.165909198131752
364,4.839,0.143499661891208
365,4.842,0.142320212615389
366,4.845,0.133670917926056
367,4.849,0.148610608753086
368,4.852,0.132098318891632
369,4.856,0.106543584582239
370,4.859,0.135243516960481
371,4.863,0.13327776816745
372,4.866,0.147824309235874
373,4.869,0.119517526616239
374,4.873,0.152148956580541
375,4.876,0.111654531444118
376,4.880,0.141927062856783
377,4.883,0.151362657063329
378,4.887,0.12738052178836
379,4.890,0.117551777823208
380,4.893,0.117551777823208
381,4.897,0.103005236754785
382,4.900,0.123842173960905
383,4.904,0.097894289892906
384,4.907,0.0758779034109673
385,4.911,0.128559971064178
386,4.914,0.0872792464105427
387,4.917,0.0880655459277548
388,4.921,0.106936734340845
389,4.924,0.134457217443268
390,4.928,0.150969507304723
391,4.931,0.2079762223026
392,4.935,0.257906241645568
393,4.938,0.318451304470899
394,4.941,0.382141565365079
395,4.945,0.394722357640472
396,4.948,0.434430483259683
397,4.952,0.34125399047005
398,4.955,0.311767758574596
399,4.959,0.22684741071569
